,id,common_name,binomial,category,order,family,colour1,colour2,colour3,min_length,max_length,min_weight,max_weight,voice,descriptions,diet,sources,vic,nsw,qld,act,nt,sa,tas,wa
210,758,Australian raven,Corvus coronoides,"Magpie, crows and ravens",Passeriformes,Corvidae,black,,,46.0,53.0,560.0,650.0,,"Australian Raven is the largest member of the crown  family. 
    This bird has shiny black plumage overall. It differs  from other raven by longer feathers on throat, named “hackles”.  It fluffs them when it’s calling. Body  feathers have grey bases. 
    Strong bill is black. Eyes are white. Legs and feet  are black.","Australian Raven feeds mainly on meat, insects, fruits  and bread. They find this kind of food in cities and suburbs. 
    In rural areas, it feeds on carrion, dead livestock  and road kills. It also consumes cereals, bird’s eggs and nectar from Eucalypt  flowers.","Avibase (Lepage Denis) 
Birds in backyards (Birds Australia and Australian Museum) 
Wikipedia (Wikipedia, The Free Encyclopedia) 
Arthur Grosset's Birds (Arthur Grosset)",1.0,1.0,1.0,1.0,1.0,1.0,,1.0
211,763,House crow,Corvus splendens,"Magpie, crows and ravens",Passeriformes,Corvidae,black,,,41.0,43.0,320.0,415.0,,"House Crow is a slender, blackish medium-sized crow,  with long bill.
    Head, nape and breast sides are greyish, contrasting  with the black body plumage. Forehead, chin and throat are black. Underparts  are paler grey. The black bill is longer than in other crows. Eyes are brown. Long  legs and feet are black.","House  Crow is omnivorous. It feeds on rubbish, left-overs, debris, and  in sewage. It also consumes lizards, fish, frogs, insects, crabs, nectar,  fruits and cereal seeds, but chicks, eggs and small mammals too.","BIRDS OF  THE MIDDLE EAST by R.F.  Porter, S. Christensen, P Schiermacker-Ansen C.Helm - ISBN: 0713670169
GUIDE HEINZEL des Oiseaux  d’Europe de  Hermann Heinzel, Richard Fitter et John Parslow – Delachaux et Niestlé –  ISBN : 2603014862
Avibase (Lepage Denis) 
Wikipedia (Wikipedia, The Free Encyclopedia)",1.0,1.0,1.0,,,,,1.0
212,774,Magpie-lark,Grallina cyanoleuca,Monarch flycatchers,Passeriformes,Monarchidae,black,white,,26.0,30.0,65.0,120.0,http://www.xeno-canto.org/species/Grallina-cyanoleuca,"Magpie-lark is a black and white bird without any link  with magpies or larks. Smaller than Australian  Magpie, both species are sometimes confused. 
    Adult male has black and white body. It has black  wings, tail, mantel, throat, face, crown and nape. 
    White parts include rump, vent, belly, breast, eye  brow, ear area and neck sides. It has white wing patch. 
    Underwings are white with black flight feathers, and  undertail is black. 
    Thin, pointed bill is pale yellow to whitish. Eyes are  pale grey, with narrow white crescent below the eye. Legs and feet are  blackish.","Magpie-lark feeds mainly on insects and their larvae,  earthworms and also freshwater snails.","Avibase (Lepage Denis) 
Welcome to  the Australian Museum 
Wikipedia (Wikipedia, The Free Encyclopedia) 
Arthur Grosset's Birds (Arthur Grosset) 
Birds in backyards (Birds Australia and Australian Museum)",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213,779,Apostlebird,Struthidea cinerea,Chough and apostlebird,Passeriformes,Corcoracidae,grey,black,,29.0,33.0,120.0,150.0,http://www.xeno-canto.org/species/Struthidea-cinerea,Apostlebird’s name comes from its family behaviour.  This bird lives in groups often named « Happy family » or  « Twelve Apostles ».,"Apostlebird feeds mainly on insects and seeds, but  also other vegetable items, and sometimes small vertebrates such as mice.","Avibase (Lepage Denis) 
Wikipedia (Wikipedia, The Free Encyclopedia) 
Birds in backyards (Birds Australia and Australian Museum) 
CREAGUS@Monterey Bay (Don Roberson) 
Arthur Grosset's Birds (Arthur Grosset) 
Animal Diversity Web (University of Michigan    Museum of Zoology) 
 
Home  page
Page  Passeriforme Order
Summary  cards",1.0,1.0,1.0,1.0,1.0,1.0,,
214,808,Zitting cisticola,Cisticola juncidis,Cisticolas and allies,Passeriformes,Cisticolidae,brown,,,10.0,12.0,7.0,12.0,,"ola juncidis
Passeriformes Order – Cisticolidae Family
INTRODUCTION: 
    The Zitting  Cisticola is an Old World Warbler whose wide range includes variations of  populations with 18 recognized subspecies. It often occurs in grasslands and  near water where it spends most time foraging among the vegetation, searching  for insects and larvae. 
    The Zitting  Cisticola is known for its aerial displays accompanied by regular “dziip”  calls. 
DESCRIPTION OF THE BIRD:
Biometrics:
    Length: 10  cm
    Weight:  M: 7-12 g – F: 5-8 g
The adult  has buffy or rufous-brown upperparts with dark streaks on crown, mantle, back  and uppertail-coverts, and almost plain rump. The upperparts become duller and  darker in worn plumage. 
    Flight feathers  and tail are dark brown. We can see buff margins on flight-feathers and  upperwing-coverts, whereas the tail is edged rufous-brown with blackish subterminal  band and white tips (in fresh plumage). 
    The underparts  are creamy-buff with paler throat and central belly. Flanks and vent are  cinnamon-buff.",,"HANDBOOK  OF THE BIRDS OF THE WORLD Vol 11 by Josep del Hoyo, Andrew Elliott and David  Christie - Lynx Edicions - ISBN: 849655306X
ENCYCLOPEDIE DES OISEAUX DE FRANCE ET D’EUROPE – de  Peter Hayman et Rob Hume - Flammarion – ISBN : 2082009920
L’ENCYCLOPEDIE MONDIALE DES OISEAUX - Dr  Christopher M. Perrins -  BORDAS - ISBN: 2040185607
THE  HANDBOOK OF BIRD IDENTIFICATION FOR EUROPE AND THE WESTERN PALEARCTIC by Mark Beaman, Steve Madge - C.  Helm - ISBN: 0713639601
Avibase (Lepage Denis)  
BirdLife International (BirdLife  International)  
Pájaros de España (JL Beamonte) 
THE AVIANWEB (Sibylle Faye)  
Wikipedia, the free encyclopaedia 
HBW Alive",,,1.0,,1.0,,,1.0
215,826,Arctic warbler,Phylloscopus borealis,Leaf-warblers,Passeriformes,Phylloscopidae,green,,,12.0,13.0,5.0,15.0,,"Biometrics: 
    Length: 12-13 cm
    Weight: 7,5-15 g",,"HANDBOOK OF THE BIRDS OF THE WORLD Vol 11 by Josep del  Hoyo, Andrew Elliott and David Christie - Lynx Edicions -  ISBN: 849655306X
THE HANDBOOK OF BIRD IDENTIFICATION FOR EUROPE AND THE  WESTERN PALEARCTIC by Mark Beaman, Steve Madge - C. Helm - ISBN:  0713639601
A Field Guide to the Birds of South-East Asia by  Craig Robson. New Holland Publishers. ISBN: 9781780090498
Avibase (Denis Lepage) 
BirdLife International 
HBW Alive 
All About Birds (Cornell Lab of  Ornithology) 
Audubon 
AVIBIRDS.COM 
What Bird-The ultimate Bird Guide  (Mitchell Waite) 
Wikipedia, the free encyclopaedia 
BIRD SPECIES AND DISTRIBUTIONS IN  YUKON-CHARLEY RIVERS NATIONAL PRESERVE 
Alaska Science Center - TAXON:  Arctic Warbler, Phylloscopus borealis kennicotti",,,,,,,,1.0
216,829,Barn swallow,Hirundo rustica,Swallows,Passeriformes,Hirundinidae,blue,,,15.0,19.0,17.0,20.0,http://www.xeno-canto.org/species/Hirundo-rustica,"Barn Swallow is the most widespread in the world.
    This bird is always welcome when the groups arriving  from Africa perch on  wires. Spring is coming!","Barn Swallow feeds on insects taken on the wing,  including various species, and also some butterflies, dragonflies and  damselflies.","THE HANDBOOK OF BIRD IDENTIFICATION FOR EUROPE AND THE WESTERN PALEARCTIC by Mark Beaman, Steve Madge -  C.Helm - ISBN: 0713639601
THE COMPLETE BOOK OF BRITISH BIRDS – Written  by “Royal Society for the Protection of Birds” experts - Préface de Magnus  Magnusson - Michael Cady- Rob Hume Editors - ISBN:  0749509112   
L’ENCYCLOPEDIE MONDIALE DES  OISEAUX - Dr  Christopher M. Perrins -  BORDAS -  ISBN: 2040185607
Avibase (Lepage Denis) 
 Pájaros de España (JL Beamonte)
Wikipedia (Wikipedia, The Free Encyclopedia)",,1.0,1.0,,1.0,1.0,,1.0
217,833,Red-rumped swallow,Cecropis daurica,Swallows,Passeriformes,Hirundinidae,black,red,,16.0,17.0,19.0,29.0,,"Biometrics: 
    Length: 16-17 cm
    Weight: 19-29 g
The Red-rumped Swallow adult is  very similar to the Barn Swallow with orange-rufous neck sides and rump. The buffy underparts show long, dark  streaks. The underwing-coverts are creamy-buff, while the undertail-coverts are  black. 
    On the upperparts, crown and back  are glossy deep blue. They are separated by partial chestnut collar. The rump  is chestnut to orange-rufous, finely streaked black. Upperwing and uppertail  are blackish and slightly glossy. The outer rectrices are elongated, up to 3,5  cm. 
    The blackish bill is short and flat  with wide gape. The eyes are dark brown. The short legs and the small, weak  feet are blackish.   
    The female has similar plumage but  she has shorter tail than male.",,"HANDBOOK OF THE BIRDS OF THE WORLD  Vol 9 - by Josep del Hoyo - Andrew Elliot - David Christie - Lynx Edicions - ISBN: 8487334695
THE HANDBOOK OF BIRD IDENTIFICATION  FOR EUROPE AND THE WESTERN PALEARCTIC by  Mark Beaman, Steve Madge - C. Helm - ISBN: 0713639601
ENCYCLOPEDIE  DES OISEAUX DE FRANCE ET D’EUROPE – de Peter Hayman et Rob Hume - Flammarion – ISBN :  2082009920
A Field Guide to the Birds of  South-East Asia by Craig Robson. New  Holland Publishers. ISBN: 9781780090498
BIRDS OF AFRICA SOUTH OF THE SAHARA by Ian Sinclair and Peter Ryan - Princeton University Press  Princeton and Oxford - ISBN: 0691118159
BIRDS OF THE MIDDLE EAST by R.F. Porter, S. Christensen, P Schiermacker-Ansen C.Helm -  ISBN: 0713670169
Avibase (Denis Lepage) 
BirdLife International 
HBW Alive 
Pájaros de España (JL Beamonte) 
AVIBIRDS.COM 
Wikipedia, the free encyclopaedia 
Department of Sustainability,  Environment, Water, Population and Communities 
Iberia natur",,,1.0,,1.0,,,1.0
218,835,Red-whiskered bulbul,Pycnonotus jocosus,Bulbuls,Passeriformes,Pycnonotidae,grey-brown,red,,20.0,22.0,23.0,42.0,http://www.xeno-canto.org/species/Pycnonotus-jocosus,"Red-whiskered Bulbul has grey brown upperparts.  Underparts are white. Vent and undertail coverts are bright red. 
    Head is black and shows a pointed black crest. Cheeks  are white, bordered with black moustache. We can see a red patch, called  “whiskers”, behind and below the eyes. Nape is black, extending forwards in black  half-collar. Chin, throat, chest and belly are white. 
    Slender bill is black. Eyes are dark brown. Legs and  feet are relatively short and black. 
    In flight, wings appear short and rounded. Long tail  varies from rounded to square. The ends of outer tail feathers are white.
    Both male and female are similar in plumage.
    Juvenile is duller than adults. It lacks the red  whiskers and has greyish-black crown. 
    We can find 8 subspecies, which differ in white tail  pattern, black collar, length of crest and bill and back colour.","Red-whiskered Bulbul feeds on berries, fruits and  insects. It also consumes flower parts, buds and nectar, seedlings and ants.","HANDBOOK  OF THE BIRDS OF THE WORLD Vol 10 by Josep  del  Hoyo-Andrew Elliott-David Christie - Lynx  Edicions - ISBN: 8487334725
L’ENCYCLOPEDIE MONDIALE DES  OISEAUX - Dr  Christopher M. Perrins -  BORDAS -  ISBN: 2040185607
Avibase (Lepage Denis) 
What Bird-The ultimate Bird Guide (Mitchell Waite) 
Wikipedia (Wikipedia, The Free  Encyclopedia) 
Birds in backyards (Birds Australia and Australian Museum)",1.0,1.0,1.0,1.0,,1.0,,1.0
219,836,Blue rock thrush,Monticola solitarius,Old World flycatchers,Passeriformes,Muscicapidae,blue,brown,,21.0,23.0,37.0,70.0,http://www.xeno-canto.org/species/Monticola-solitarius,The Blue Rock Thrush is an usual inhabitant of cliffs and rocky slopes  where it nests.,"During the nesting period, the Blue Rock Thrush feeds the young with  invertebrates, but also with soft-bodied items such as small lizards which are  abundant in rocky areas. 
This bird also feeds on varied insects, grasshoppers, beetles and flies,  but also spiders, snails and earthworms, and some vertebrates such as lizards,  frogs and even mice. In autumn and winter, it consumes fruits, berries and  seeds.","HANDBOOK OF THE BIRDS OF THE WORLD Vol 10 by Josep del  Hoyo-Andrew Elliott-David Christie - Lynx Edicions - ISBN: 8487334725
THRUSHES by Peter Clement and Ren  Hathway – HELM - ISBN: 0713639407
Avibase
Pájaros de  España (JL Beamonte)
Wikipedia  (Wikipedia, The Free Encyclopedia)",,,1.0,,,,,1.0
220,838,Narcissus flycatcher,Ficedula narcissina,Old World flycatchers,Passeriformes,Muscicapidae,black,orange,yellow,13.0,14.0,11.0,12.0,http://www.xeno-canto.org/species/Ficedula-narcissina,"Narcissus Flycatcher’s name comes from the yellow  colour of the Narcissus flower. 
    Adult male is brightly coloured. It has black and  orange or yellow plumage. 
    On the upperparts, mantle and upper back are black.  Upper wings are brownish-black with white patch on inner greater coverts.  Uppertail coverts and tail are black. The lower back and the rump are yellow. 
    On the underparts, chin, throat and breast are bright  orange-yellow. The rest of the underparts are whitish, with pale yellow flanks. 
    On the head, crown, nape, lores, cheeks and  ear-coverts are black. We can see a conspicuous yellow or orange-yellow  supercilium, from lores to ear-coverts. 
    The thin bill is dark grey-blue, sometimes with darker  upper mandible. Eyes are dark brown. Legs and feet are bluish-grey.","Narcissus Flycatcher feeds mainly on insects,  caterpillars and small invertebrates. It also consumes some fruits, such as  berries.","HANDBOOK  OF THE BIRDS OF THE WORLD Vol 11 by Josep  del Hoyo, Andrew Elliott and David Christie - Lynx  Edicions - ISBN: 849655306X
Avibase (Lepage Denis)

What Bird-The ultimate Bird Guide (Mitchell Waite) 

Wikipedia (Wikipedia, The Free Encyclopedia)",,,,,,,,1.0
221,842,Bassian thrush,Zoothera lunulata,Thrushes and allies,Passeriformes,Turdidae,brown,,,27.0,29.0,90.0,120.0,,"The other common name is Olive-tailed Thrush. 
    Bassian Thrush has mottled plumage. Upperparts are  brown to olive-brown, heavily scalloped with black bars crescent-shaped, on  head, back and rump. Tail is dark brown tinged olive, and has 12 feathers.","Bassian Thrush feeds on insects, earthworms and  molluscs, but it also consumes fruits.","HANDBOOK  OF THE BIRDS OF THE WORLD Vol 10 by Josep  del  Hoyo-Andrew Elliott-David Christie - Lynx  Edicions - ISBN: 8487334725
Avibase (Lepage Denis) 
Birds in backyards (Birds Australia and Australian Museum) 
Wikipedia (Wikipedia, The Free Encyclopedia)",1.0,1.0,1.0,1.0,,1.0,1.0,
222,850,Common starling,Sturnus vulgaris,Starlings,Passeriformes,Sturnidae,black,,,20.0,23.0,60.0,96.0,http://www.xeno-canto.org/species/Sturnus-vulgaris,"Common Starling in breeding plumage has iridescent  black feathers. We can see glossy purplish and greenish feathers in all parts  of its body. It appears as a blackbird, but it has short, square-tipped tail,  and triangular pointed wings. Wings and tail are dark. 
    Bill is yellow with blue base in male, pinkish in  female.","Common Starling feeds on seeds, insects, small vertebrates,  spiders, earthworms and fruits. Coastal birds feed on molluscs and crustaceans.  Food varies from a place to other, depending of food resources.","L’ENCYCLOPEDIE MONDIALE DES  OISEAUX - Dr  Christopher M. Perrins -  BORDAS -  ISBN: 2040185607
LE GUIDE ORNITHO par Grant, Mullarney, Svensson, Zetterström - Delachaux Niestle - ISBN:  2603011421
THE COMPLETE BOOK OF BRITISH BIRDS – Written  by “Royal Society for the Protection of Birds” experts - Préface de Magnus  Magnusson - Michael Cady- Rob Hume Editors - ISBN:  0749509112   
THE HANDBOOK OF BIRD IDENTIFICATION FOR EUROPE AND THE WESTERN PALEARCTIC by Mark Beaman, Steve Madge -  C.Helm - ISBN: 0713639601
Avibase (Lepage Denis) 
Birds in backyards (Birds Australia and Australian Museum) 
Pájaros de España (JL Beamonte)
Wikipedia (Wikipedia, The Free Encyclopedia)",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
